transaction_id,amount,is_fraud,channel_CARD_HOST,channel_CARD_PHONE,channel_CARD_RECURRING,channel_CARD_STORE,channel_CARD_WEB,channel_CASH_IN,channel_CASH_OUT,channel_DEBIT,channel_PAYMENT,channel_TRANSFER,source_dataset_IEEE-CIS,source_dataset_PaySim
IEEE_2987204,0.0008734817949399034,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987205,0.000505525576130766,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987206,3.6898463883291146e-05,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987207,0.0005518460295247962,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987208,0.002385228065644777,1,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987209,0.00034916418019290043,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987210,0.00011339629272241167,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987211,0.00028653443955315875,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987212,0.0007961217553737802,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987213,0.00036165065361286547,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987214,0.0008378714531065919,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987215,0.00032885548174362277,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987216,0.0001676532400372849,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987217,0.00044909751987681393,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987218,0.0004660716443096117,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987219,1.5249702978792628e-05,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987220,0.00011957720094610486,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987221,0.00018973830034580883,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987222,0.00011600370106551586,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987223,0.00035160537923923296,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987224,0.0003774301487251175,1,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987225,0.0005249408996098963,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987226,0.000647250165871684,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987227,0.00036695896302850787,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987228,0.00033295877375767117,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987229,2.252135971254933e-05,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987230,0.0005157474478822182,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987231,0.0004984616810179737,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987232,0.00016173203383979727,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987233,0.0007886111727759144,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987234,0.0005078317301234716,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987235,0.0003489875828150806,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987236,0.00015044018974037795,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987237,0.0005693187818479087,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987238,0.00021234276470674394,1,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987239,0.000290076775190603,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987240,0.0002247461334783232,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987241,0.0005380818221358995,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987242,0.000159166177820886,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987243,0.0006876182488250819,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987244,0.0006242925067551094,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987245,8.861033134134955e-05,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987246,3.634789558773529e-05,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987247,0.0037971344893951717,1,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987248,0.00030278139831258085,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987249,8.794549415426322e-05,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987250,0.0007835521773054293,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987251,0.0003231939775723408,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987252,0.0004736445553937669,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987253,0.0002433719627977886,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987254,0.0006470008519265266,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987255,0.0003102192643431091,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987256,0.0009991567994613155,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987257,0.0007251711618144112,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987258,0.00013991706363852718,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987259,0.0004292978373988993,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987260,0.0022409376198849478,1,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987261,0.0005508072214199738,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987262,0.000868827934630299,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987263,0.0006016257139078849,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987264,6.222460547886093e-05,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987265,0.0006760459265373606,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987266,7.136611680129793e-06,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987267,0.0008047750268869507,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987268,0.0006876390249871784,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987269,0.00031776101118411967,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987270,0.00030086999139970766,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987271,0.0008237021105568145,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987272,0.0008082654221191538,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987273,0.000362741402122929,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987274,0.0003075910798379085,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987275,0.0005772448876877035,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987276,0.0037266513594829726,1,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987277,8.403957568013103e-05,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987278,0.00012900957853789212,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987279,0.00019023692823612356,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987280,0.0005278287861413026,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987281,0.001024192074787535,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987282,0.0012408458931292918,1,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987283,6.19545153716071e-05,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987284,0.0005418423074753567,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987285,0.00051193502213752,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987286,0.00014761463169526105,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987287,0.000949803026401204,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987288,0.0004541772915093954,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987289,0.0010265917215096748,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987290,0.0004327882326311025,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987291,0.0006269934078276475,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987292,0.0001068829659051753,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987293,0.0004680973201140153,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987294,0.00024538725052114405,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987295,0.0008622522793267733,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987296,0.0008088679308199509,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987297,0.0008504825834991356,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987298,0.0007465290564495596,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987299,0.000859270900065933,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987300,0.00020617224456409897,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987301,0.00046583271844550253,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987302,0.000713702720337172,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987303,0.0006574200972178952,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987304,0.0007390288619327418,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987305,0.000230397249568557,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987306,0.00010033847484479428,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987307,0.0009462191384395668,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987308,0.0005775980824433431,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987309,0.0001575975775826042,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987310,0.0008187054435726189,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987311,0.0009442869553645971,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987312,0.00017386531250412277,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987313,0.0008434914049536811,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987314,0.0009631932628723645,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987315,0.0009685015722880069,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987316,0.0009434870731238839,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987317,0.000563387187569373,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987318,0.00036678236565068807,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987319,6.118579737403855e-06,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987320,6.15597682917746e-05,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987321,0.00044184663930515365,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987322,0.0004113472333475684,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987323,0.00018952015064379612,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987324,0.0004073685983060987,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987325,0.00017912168151452404,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987326,0.0008759229939862359,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987327,0.00030681197375929167,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987328,0.0006172805520475583,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987329,0.0005183444681442741,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987330,5.2220883429421344e-05,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987331,0.0009725009834915732,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987332,0.0005435459527672652,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987333,0.0003345793144011941,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987334,0.000162043676271244,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987335,0.000348499343005814,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987336,1.979968247791468e-05,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987337,0.0003743760528969397,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987338,0.0005479504991317123,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987339,0.0008997740280729579,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987340,0.0007090800242707126,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987341,0.00011392608485587109,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987342,0.00015131278854842875,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987343,0.00044110908555072977,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987344,0.00020088471131055302,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987345,2.7382981643118097e-05,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987346,0.0008306725129401728,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987347,1.8771262454140517e-05,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987348,0.0008572140600183847,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987349,0.0001475419151279235,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987350,0.001006044097196288,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987351,0.0006227654588410205,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987352,0.0007582883641961489,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987353,0.0001127937840216147,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987354,0.0008896768132940843,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987355,0.0008660023765851821,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987356,0.0006735423990047387,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987357,0.0005177523475245254,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987358,0.0007443371713483842,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987359,4.726576876941858e-06,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987360,0.0006109542106891899,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987361,0.000874489438801581,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987362,0.0003674991432430155,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987363,0.00011052918235310188,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987364,0.00043361927911496036,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987365,0.0007501441086543414,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987366,0.00010950076232932772,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987367,0.0002115740467091754,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987368,0.00015110502692746428,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987369,0.000822330883858449,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987370,6.36062202582747e-05,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987371,0.0007082593658679027,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987372,0.0003773678202388282,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987373,0.0007797916919659723,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987374,0.004947749510539591,1,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987375,0.00011699056876509713,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987376,0.0003235471723279803,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987377,0.0008359496581126706,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987378,0.00027370515945860226,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987379,0.0002209440958146733,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987380,0.0008517187651438743,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987381,0.0010188629892097963,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987382,0.0005742011799405739,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987383,0.0002859942593386511,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987384,0.0004105577391879034,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987385,0.003455782146150536,1,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987386,0.0007860972571622442,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987387,0.0007980747146108463,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987388,0.0009031397663325824,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987389,2.6094859593138336e-05,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987390,0.0005794679370320233,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987391,0.00022005072084452606,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987392,0.00035094054205214666,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987393,0.0008099379031679179,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987394,0.00019708267364690308,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987395,0.0006583965768364282,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987396,0.0006751629396482615,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987397,0.0009847589191284774,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987398,0.0007998199122269479,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987399,0.0008292493458365661,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987400,0.0005480647680232427,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987401,0.00019166009533973024,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987402,0.0004384705129644809,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987403,0.0005665555522890812,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987404,0.000699824244056745,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987405,0.0006267337058014419,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987406,0.0004058207742299133,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987407,0.00027283256065055146,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987408,0.00017248369772470898,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987409,0.0007157699484657686,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987410,0.0006656890097322814,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987411,0.0007090800242707126,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987412,0.0003836422211919554,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987413,0.0002698304052276148,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987414,0.0007838534316558278,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987415,0.0007982513119886661,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987416,0.00046953087529867025,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987417,0.0006310655355985513,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987418,0.00038467064121572954,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987419,0.0007241427417906372,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987420,0.0008624081005424966,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987421,0.0007099630111598114,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987422,0.0005284105186800031,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987423,0.0004726680757752339,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987424,0.0006625102569315249,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987425,0.0007012577992413999,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987426,0.0005761125868534472,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987427,0.000644549264799146,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987428,9.843745601296931e-05,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987429,0.0009823592724063376,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987430,0.0008159526020948396,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987431,0.0003850965525387067,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987432,0.0005803301477590259,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987433,4.751508271457594e-05,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987434,4.120951751830406e-05,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987435,0.000257821783535868,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987436,0.0007114796709928522,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987437,0.0008793926130563427,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987438,0.0005765800505006171,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987439,0.0005486153363187986,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987440,0.00041443249341889093,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987441,0.00016562756423288123,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987442,0.00012092765148237398,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987443,0.0007848506874364573,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987444,0.0009572824447559252,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987445,0.0004722837167764496,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987446,0.0006802115470376984,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987447,0.0009437987155553306,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987448,9.173714373686492e-05,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987449,0.0007949790664584756,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987450,0.0006361453072311327,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987451,0.0006173532686148958,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987452,0.0003009738722101899,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987453,0.0007054753601469789,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987454,0.0008201078345141292,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987455,0.00011524537114899553,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987456,0.0005500488915034534,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987457,0.00010326791370039341,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987458,0.0009005011937463336,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987459,0.000523299582804277,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987460,0.0008337266087683505,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987461,0.0003790610774496887,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987462,0.00012787727770363573,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987463,4.1489995706606096e-05,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987464,0.0002895677592192401,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987465,0.0002510383666113778,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987466,0.000577785067902211,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987467,2.1067028365797992e-05,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987468,0.0005366690431133411,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987469,0.00040353539639930407,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987470,0.0005951227751716967,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987471,0.0007246309815999036,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987472,0.0006540024185530296,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987473,0.001016338685515078,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987474,0.00014150644003890542,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987475,0.0004427815665994938,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987476,0.00043771218304796056,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987477,0.0004296718083166353,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987478,0.0006847095861315793,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987479,0.0005048919031868243,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987480,0.0005334279618262952,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987481,0.00044548246767203204,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987482,0.001023631118410931,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987483,0.0009573343851611663,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987484,0.00031667026267405613,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987485,0.00011394686101796755,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987486,0.0008665944972049309,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987487,0.0010292822345011647,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987488,0.00030104658877752746,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987489,0.0003684132943752592,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987490,0.0009718880867097279,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987491,0.0007336270597876655,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987492,0.0003041734011730429,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987493,0.000599174126780504,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987494,0.0009745682116201697,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987495,0.0035961147330309915,1,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987496,0.0007653626473899894,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987497,0.0007603659804057936,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987498,0.00018260168866567902,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987499,0.0008510019875515468,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987500,0.0002839997477773921,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987501,0.0009602326597736208,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987502,0.00037549796565014787,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987503,0.0008850852814707694,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987504,0.0002737778760259398,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987505,0.0005304154183223104,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987506,0.00010907485100635053,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987507,0.0006809075484679294,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987508,0.0008627820714602327,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987509,0.0007411999708718207,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987510,0.0005394426607532168,0,0,0,1,0,0,0,0,0,0,0,1,0
